Mach;AngAtack;Cx;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.3142;1.2105;1.3375;1.4645;1.5915;1.7184;1.8454;1.9724;2.0994;2.2264;2.3534;2.4804;2.4647;2.449;2.4334;2.4177;2.402;2.3863;2.3706;2.355;2.3393;2.3236;2.3079;2.2922;2.2765;2.2608;2.2451;2.2294;2.2137;2.1979;2.1822;2.1665;2.1508;2.1351;2.1194;2.1037;2.088;2.0723;2.0566;2.0409;2.0252;2.0095;1.9938;1.9781;1.9625;1.9468;1.9311;1.9154;1.8997;1.884;1.8683;1.8526;0.2636667;0.31244;0.3612133;0.409988;0.458764;0.50754;0.556312;0.605084;0.653856;0.702628;0.7514;0.740246;0.729092;0.717938;0.706784;0.69563;0.684476;0.673322;0.662168;0.651014;0.63986;0.6287;0.61754;0.60638;0.59522;0.58406;0.5729;0.56174;0.55058;0.53942;0.52826;0.5171;0.50594;0.49478;0.48362;0.47246;0.4620187;0.4515773;0.441136;0.4306947;0.4202533;0.409812;0.3993707;0.3889293;0.378488;0.3680467;0.3576053;0.347164;0.3367227;0.3262813;0.31584
2.2;0.3456;1.2325;1.3745;1.5164;1.6584;1.8003;1.9422;2.0842;2.2261;2.3681;2.51;2.6519;2.6329;2.6139;2.5949;2.5758;2.5568;2.5378;2.5187;2.4997;2.4807;2.4617;2.4426;2.4236;2.4046;2.3855;2.3665;2.3475;2.3284;2.3094;2.2904;2.2714;2.2523;2.2333;2.2143;2.1952;2.1762;2.1572;2.1381;2.1191;2.1001;2.0811;2.062;2.043;2.024;2.0049;1.9859;1.9669;1.9478;1.9288;1.9098;1.8908;0.2900667;0.350024;0.4099813;0.4699388;0.5298964;0.589854;0.6498112;0.7097684;0.7697256;0.8296828;0.88964;0.8768246;0.8640092;0.8511938;0.8383784;0.825563;0.8127476;0.7999322;0.7871168;0.7743014;0.761486;0.748664;0.735842;0.72302;0.710198;0.697376;0.684554;0.671732;0.65891;0.646088;0.633266;0.620444;0.607622;0.5948;0.581978;0.569156;0.5564059;0.5436557;0.5309056;0.5181555;0.5054053;0.4926552;0.4799051;0.4671549;0.4544048;0.4416547;0.4289045;0.4161544;0.4034043;0.3906541;0.377904
2.4;0.377;1.271;1.4383;1.6056;1.7728;1.9401;2.1074;2.2747;2.442;2.6092;2.7765;2.9438;2.9216;2.8995;2.8773;2.8552;2.833;2.8108;2.7887;2.7665;2.7444;2.7222;2.7001;2.6779;2.6557;2.6336;2.6114;2.5893;2.5671;2.5449;2.5228;2.5006;2.4785;2.4563;2.4342;2.412;2.3898;2.3677;2.3455;2.3234;2.3012;2.279;2.2569;2.2347;2.2126;2.1904;2.1683;2.1461;2.1239;2.1018;2.0796;2.0575;0.3245733;0.383896;0.4432187;0.5025424;0.5618672;0.621192;0.6805136;0.7398352;0.7991568;0.8584784;0.9178;0.9058432;0.8938864;0.8819296;0.8699728;0.858016;0.8460592;0.8341024;0.8221456;0.8101888;0.798232;0.7862696;0.7743072;0.7623448;0.7503824;0.73842;0.7264576;0.7144952;0.7025328;0.6905704;0.678608;0.6666456;0.6546832;0.6427208;0.6307584;0.618796;0.6068336;0.5948712;0.5829088;0.5709464;0.558984;0.5470216;0.5350592;0.5230968;0.5111344;0.499172;0.4872096;0.4752472;0.4632848;0.4513224;0.43936
2.6;0.4084;1.3115;1.5054;1.6993;1.8933;2.0872;2.2811;2.475;2.6689;2.8629;3.0568;3.2507;3.2254;3.2002;3.1749;3.1497;3.1244;3.0991;3.0739;3.0486;3.0233;2.9981;2.9728;2.9476;2.9223;2.897;2.8718;2.8465;2.8213;2.796;2.7707;2.7455;2.7202;2.6949;2.6697;2.6444;2.6192;2.5939;2.5686;2.5434;2.5181;2.4929;2.4676;2.4423;2.4171;2.3918;2.3665;2.3413;2.316;2.2908;2.2655;2.2402;0.3600933;0.417304;0.4745147;0.5317276;0.5889428;0.646158;0.7033664;0.7605748;0.8177832;0.8749916;0.9322;0.9214168;0.9106336;0.8998504;0.8890672;0.878284;0.8675008;0.8567176;0.8459344;0.8351512;0.824368;0.8135804;0.8027928;0.7920052;0.7812176;0.77043;0.7596424;0.7488548;0.7380672;0.7272796;0.716492;0.7057044;0.6949168;0.6841292;0.6733416;0.662554;0.6517664;0.6409788;0.6301912;0.6194036;0.608616;0.5978284;0.5870408;0.5762532;0.5654656;0.554678;0.5438904;0.5331028;0.5223152;0.5115276;0.50074
2.8;0.4398;1.352;1.5726;1.7931;2.0137;2.2342;2.4548;2.6754;2.8959;3.1165;3.337;3.5576;3.5292;3.5009;3.4725;3.4441;3.4158;3.3874;3.359;3.3307;3.3023;3.274;3.2456;3.2172;3.1889;3.1605;3.1321;3.1038;3.0754;3.047;3.0187;2.9903;2.9619;2.9336;2.9052;2.8768;2.8485;2.8201;2.7918;2.7634;2.735;2.7067;2.6783;2.6499;2.6216;2.5932;2.5648;2.5365;2.5081;2.4797;2.4514;2.423;0.3956133;0.450712;0.5058107;0.5609128;0.6160184;0.671124;0.7262192;0.7813144;0.8364096;0.8915048;0.9466;0.9369904;0.9273808;0.9177712;0.9081616;0.898552;0.8889424;0.8793328;0.8697232;0.8601136;0.850504;0.8408912;0.8312784;0.8216656;0.8120528;0.80244;0.7928272;0.7832144;0.7736016;0.7639888;0.754376;0.7447632;0.7351504;0.7255376;0.7159248;0.706312;0.6966992;0.6870864;0.6774736;0.6678608;0.658248;0.6486352;0.6390224;0.6294096;0.6197968;0.610184;0.6005712;0.5909584;0.5813456;0.5717328;0.56212
3;0.4712;1.3925;1.6397;1.8869;2.1341;2.3813;2.6285;2.8757;3.1229;3.3701;3.6173;3.8645;3.833;3.8016;3.7701;3.7386;3.7072;3.6757;3.6442;3.6128;3.5813;3.5498;3.5184;3.4869;3.4554;3.4239;3.3925;3.361;3.3295;3.2981;3.2666;3.2351;3.2037;3.1722;3.1407;3.1093;3.0778;3.0463;3.0149;2.9834;2.9519;2.9205;2.889;2.8575;2.8261;2.7946;2.7631;2.7317;2.7002;2.6687;2.6372;2.6058;0.4311333;0.48412;0.5371067;0.590098;0.643094;0.69609;0.749072;0.802054;0.855036;0.908018;0.961;0.952564;0.944128;0.935692;0.927256;0.91882;0.910384;0.901948;0.893512;0.885076;0.87664;0.868202;0.859764;0.851326;0.842888;0.83445;0.826012;0.817574;0.809136;0.800698;0.79226;0.783822;0.775384;0.766946;0.758508;0.75007;0.741632;0.733194;0.724756;0.716318;0.70788;0.699442;0.691004;0.682566;0.674128;0.66569;0.657252;0.648814;0.640376;0.631938;0.6235
3.2;0.5026;1.433;1.7068;1.9807;2.2545;2.5284;2.8022;3.076;3.3499;3.6237;3.8976;4.1714;4.1368;4.1023;4.0677;4.0331;3.9985;3.964;3.9294;3.8948;3.8603;3.8257;3.7911;3.7565;3.722;3.6874;3.6528;3.6183;3.5837;3.5491;3.5145;3.48;3.4454;3.4108;3.3763;3.3417;3.3071;3.2725;3.238;3.2034;3.1688;3.1343;3.0997;3.0651;3.0306;2.996;2.9614;2.9268;2.8923;2.8577;2.8231;2.7886;0.4666533;0.517528;0.5684027;0.6192832;0.6701696;0.721056;0.7719248;0.8227936;0.8736624;0.9245312;0.9754;0.9681376;0.9608752;0.9536128;0.9463504;0.939088;0.9318256;0.9245632;0.9173008;0.9100384;0.902776;0.8955128;0.8882496;0.8809864;0.8737232;0.86646;0.8591968;0.8519336;0.8446704;0.8374072;0.830144;0.8228808;0.8156176;0.8083544;0.8010912;0.793828;0.7865648;0.7793016;0.7720384;0.7647752;0.757512;0.7502488;0.7429856;0.7357224;0.7284592;0.721196;0.7139328;0.7066696;0.6994064;0.6921432;0.68488
3.4;0.5341;1.4376;1.7486;2.0597;2.3707;2.6818;2.9928;3.3039;3.6149;3.926;4.237;4.5481;4.5104;4.4728;4.4352;4.3975;4.3599;4.3222;4.2846;4.2469;4.2093;4.1716;4.134;4.0964;4.0587;4.0211;3.9834;3.9458;3.9081;3.8705;3.8329;3.7952;3.7576;3.7199;3.6823;3.6446;3.607;3.5694;3.5317;3.4941;3.4564;3.4188;3.3811;3.3435;3.3059;3.2682;3.2306;3.1929;3.1553;3.1176;3.08;3.0424;0.48662;0.53546;0.5843;0.6331464;0.6819992;0.730852;0.7796856;0.8285192;0.8773528;0.9261864;0.97502;0.9686872;0.9623544;0.9560216;0.9496888;0.943356;0.9370232;0.9306904;0.9243576;0.9180248;0.911692;0.9053592;0.8990264;0.8926936;0.8863608;0.880028;0.8736952;0.8673624;0.8610296;0.8546968;0.848364;0.8420312;0.8356984;0.8293656;0.8230328;0.8167;0.8103672;0.8040344;0.7977016;0.7913688;0.785036;0.7787032;0.7723704;0.7660376;0.7597048;0.753372;0.7470392;0.7407064;0.7343736;0.7280408;0.721708
3.6;0.5655;1.3704;1.7398;2.1092;2.4786;2.848;3.2174;3.5868;3.9561;4.3255;4.6949;5.0643;5.0237;4.983;4.9424;4.9017;4.8611;4.8204;4.7798;4.7391;4.6984;4.6578;4.6171;4.5765;4.5358;4.4952;4.4545;4.4139;4.3732;4.3326;4.2919;4.2513;4.2106;4.17;4.1293;4.0887;4.048;4.0073;3.9667;3.926;3.8854;3.8447;3.8041;3.7634;3.7228;3.6821;3.6415;3.6008;3.5602;3.5195;3.4789;3.4382;0.47548;0.52244;0.5694;0.6163656;0.6633368;0.710308;0.7572624;0.8042168;0.8511712;0.8981256;0.94508;0.9391888;0.9332976;0.9274064;0.9215152;0.915624;0.9097328;0.9038416;0.8979504;0.8920592;0.886168;0.8802768;0.8743856;0.8684944;0.8626032;0.856712;0.8508208;0.8449296;0.8390384;0.8331472;0.827256;0.8213648;0.8154736;0.8095824;0.8036912;0.7978;0.7919088;0.7860176;0.7801264;0.7742352;0.768344;0.7624528;0.7565616;0.7506704;0.7447792;0.738888;0.7329968;0.7271056;0.7212144;0.7153232;0.709432
3.8;0.5969;1.3032;1.7309;2.1587;2.5864;3.0141;3.4419;3.8696;4.2974;4.7251;5.1528;5.5806;5.5369;5.4932;5.4496;5.4059;5.3622;5.3186;5.2749;5.2313;5.1876;5.1439;5.1003;5.0566;5.0129;4.9693;4.9256;4.882;4.8383;4.7946;4.751;4.7073;4.6636;4.62;4.5763;4.5327;4.489;4.4453;4.4017;4.358;4.3144;4.2707;4.227;4.1834;4.1397;4.096;4.0524;4.0087;3.9651;3.9214;3.8777;3.8341;0.46434;0.50942;0.5545;0.5995848;0.6446744;0.689764;0.7348392;0.7799144;0.8249896;0.8700648;0.91514;0.9096904;0.9042408;0.8987912;0.8933416;0.887892;0.8824424;0.8769928;0.8715432;0.8660936;0.860644;0.8551944;0.8497448;0.8442952;0.8388456;0.833396;0.8279464;0.8224968;0.8170472;0.8115976;0.806148;0.8006984;0.7952488;0.7897992;0.7843496;0.7789;0.7734504;0.7680008;0.7625512;0.7571016;0.751652;0.7462024;0.7407528;0.7353032;0.7298536;0.724404;0.7189544;0.7135048;0.7080552;0.7026056;0.697156
